sourceDomainId	actions	targetDomainId	databases	type	drugbankId	uniprotId
drugbank.DB09130		NME1	DrugBank	DrugHasTarget	DB09130	P15531
drugbank.DB09130		H1-4	DrugBank	DrugHasTarget	DB09130	P10412
drugbank.DB09130		PRDX1	DrugBank	DrugHasTarget	DB09130	Q06830
drugbank.DB09130		S100A8	DrugBank	DrugHasTarget	DB09130	P05109
drugbank.DB09130		RPSA	DrugBank	DrugHasTarget	DB09130	P08865
drugbank.DB09130		ACTG1	DrugBank	DrugHasTarget	DB09130	P63261
drugbank.DB09130		ENO1	DrugBank	DrugHasTarget	DB09130	P06733
drugbank.DB09130		EEF1A1	DrugBank	DrugHasTarget	DB09130	P68104
drugbank.DB09130		KRT8	DrugBank	DrugHasTarget	DB09130	P05787
drugbank.DB09130		P4HB	DrugBank	DrugHasTarget	DB09130	P07237
drugbank.DB09130		PDIA3	DrugBank	DrugHasTarget	DB09130	P30101
drugbank.DB09130		HSPD1	DrugBank	DrugHasTarget	DB09130	P10809
drugbank.DB09130		HSPA13	DrugBank	DrugHasTarget	DB09130	P48723
drugbank.DB09130		HSPA5	DrugBank	DrugHasTarget	DB09130	P11021
drugbank.DB09130		HSP90B1	DrugBank	DrugHasTarget	DB09130	P14625
drugbank.DB09130		TF	DrugBank	DrugHasTarget	DB09130	P02787
drugbank.DB09130			DrugBank	DrugHasTarget	DB09130	Q08288
drugbank.DB09130		RPS2	DrugBank	DrugHasTarget	DB09130	P15880
drugbank.DB09130		SRSF1	DrugBank	DrugHasTarget	DB09130	Q07955
drugbank.DB09130		HNRNPA2B1	DrugBank	DrugHasTarget	DB09130	P22626
drugbank.DB09130		HNRNPH1	DrugBank	DrugHasTarget	DB09130	P31943
drugbank.DB09130		HNRNPH3	DrugBank	DrugHasTarget	DB09130	P31942
drugbank.DB09130			DrugBank	DrugHasTarget	DB09130	P61987
drugbank.DB09130		HNRNPL	DrugBank	DrugHasTarget	DB09130	P14866
drugbank.DB09130		SFPQ	DrugBank	DrugHasTarget	DB09130	P23246
drugbank.DB09130		SF3A2	DrugBank	DrugHasTarget	DB09130	Q15428
drugbank.DB09130		RACK1	DrugBank	DrugHasTarget	DB09130	P63244
drugbank.DB09130		ACTN1	DrugBank	DrugHasTarget	DB09130	P12814
drugbank.DB09130		ACY1	DrugBank	DrugHasTarget	DB09130	Q03154
drugbank.DB09130		ANXA4	DrugBank	DrugHasTarget	DB09130	P09525
drugbank.DB09130		ANXA5	DrugBank	DrugHasTarget	DB09130	P08758
drugbank.DB09130		CALR	DrugBank	DrugHasTarget	DB09130	P27797
drugbank.DB09130		PKM	DrugBank	DrugHasTarget	DB09130	P14618
drugbank.DB09130		AKR1A1	DrugBank	DrugHasTarget	DB09130	P14550
drugbank.DB09130		CYB5R3	DrugBank	DrugHasTarget	DB09130	P00387
drugbank.DB09130		GSR	DrugBank	DrugHasTarget	DB09130	P00390
drugbank.DB09130		TKT	DrugBank	DrugHasTarget	DB09130	P29401
drugbank.DB09130		PRDX2	DrugBank	DrugHasTarget	DB09130	P32119
drugbank.DB09130		PRDX6	DrugBank	DrugHasTarget	DB09130	P30041
drugbank.DB09130		PPIA	DrugBank	DrugHasTarget	DB09130	P62937
drugbank.DB09130		HSPA8	DrugBank	DrugHasTarget	DB09130	P11142
drugbank.DB09130		HSP90AA1	DrugBank	DrugHasTarget	DB09130	P07900
drugbank.DB09130		PTGES3	DrugBank	DrugHasTarget	DB09130	Q15185
drugbank.DB09130		STIP1	DrugBank	DrugHasTarget	DB09130	P31948
drugbank.DB09130		EEF1A1L14	DrugBank	DrugHasTarget	DB09130	Q96RE1
drugbank.DB09130		EIF6	DrugBank	DrugHasTarget	DB09130	P56537
drugbank.DB09130		EIF4A1	DrugBank	DrugHasTarget	DB09130	P60842
drugbank.DB09130		GPI	DrugBank	DrugHasTarget	DB09130	P06744
drugbank.DB09130		LDHA	DrugBank	DrugHasTarget	DB09130	P00338
drugbank.DB09130		PGK1	DrugBank	DrugHasTarget	DB09130	P00558
drugbank.DB09130			DrugBank	DrugHasTarget	DB09130	Q13748
drugbank.DB09130		TUBB	DrugBank	DrugHasTarget	DB09130	P07437
drugbank.DB09130		CFL1	DrugBank	DrugHasTarget	DB09130	P23528
drugbank.DB09130		YWHAB	DrugBank	DrugHasTarget	DB09130	P31946
drugbank.DB09130		GOT1	DrugBank	DrugHasTarget	DB09130	P17174
drugbank.DB09130		GSS	DrugBank	DrugHasTarget	DB09130	P48637
drugbank.DB09130		HDGF	DrugBank	DrugHasTarget	DB09130	P51858
drugbank.DB09130		IDH3A	DrugBank	DrugHasTarget	DB09130	P50213
drugbank.DB09130		CLIC1	DrugBank	DrugHasTarget	DB09130	O00299
drugbank.DB09130		PSME1	DrugBank	DrugHasTarget	DB09130	Q06323
drugbank.DB09130		PEBP1	DrugBank	DrugHasTarget	DB09130	P30086
drugbank.DB09130		PGAM1	DrugBank	DrugHasTarget	DB09130	P18669
drugbank.DB09130		RANBP1	DrugBank	DrugHasTarget	DB09130	P43487
drugbank.DB09130		UGDH	DrugBank	DrugHasTarget	DB09130	O60701
drugbank.DB09130		B2M	DrugBank	DrugHasTarget	DB09130	P61769
drugbank.DB09130		SCO1	DrugBank	DrugHasTarget	DB09130	O75880
drugbank.DB09130		PRNP	DrugBank	DrugHasTarget	DB09130	F7VJQ1
drugbank.DB09130		GLRA1	DrugBank	DrugHasTarget	DB09130	P23415
drugbank.DB09130		HTT	DrugBank	DrugHasTarget	DB09130	P42858
drugbank.DB09130		NEIL1	DrugBank	DrugHasTarget	DB09130	Q96FI4
drugbank.DB09130		NEIL2	DrugBank	DrugHasTarget	DB09130	Q969S2
drugbank.DB09130	cofactor	HEPHL1	DrugBank	DrugHasTarget	DB09130	Q6MZM0
drugbank.DB09130		SERPINE1	DrugBank	DrugHasTarget	DB09130	P05121
drugbank.DB09130		S100A2	DrugBank	DrugHasTarget	DB09130	P29034
drugbank.DB09130		S100A4	DrugBank	DrugHasTarget	DB09130	P26447
drugbank.DB09130		SNCA	DrugBank	DrugHasTarget	DB09130	P37840
drugbank.DB09130	cofactor	BDNF	DrugBank	DrugHasTarget	DB09130	P23560
drugbank.DB09130		PARK7	DrugBank	DrugHasTarget	DB09130	Q99497
drugbank.DB09130		IAPP	DrugBank	DrugHasTarget	DB09130	P10997
drugbank.DB09130		TAC3	DrugBank	DrugHasTarget	DB09130	Q9UHF0
drugbank.DB09130		A1BG	DrugBank	DrugHasTarget	DB09130	P04217
drugbank.DB09130		AFM	DrugBank	DrugHasTarget	DB09130	P43652
drugbank.DB09130		AGT	DrugBank	DrugHasTarget	DB09130	P01019
drugbank.DB09130		AHSG	DrugBank	DrugHasTarget	DB09130	P02765
drugbank.DB09130		APCS	DrugBank	DrugHasTarget	DB09130	P02743
drugbank.DB09130		APOA1	DrugBank	DrugHasTarget	DB09130	P02647
drugbank.DB09130		APOA2	DrugBank	DrugHasTarget	DB09130	P02652
drugbank.DB09130		APOA4	DrugBank	DrugHasTarget	DB09130	P06727
drugbank.DB09130		APOBR	DrugBank	DrugHasTarget	DB09130	Q0VD83
drugbank.DB09130		APOC2	DrugBank	DrugHasTarget	DB09130	P02655
drugbank.DB09130		APOC3	DrugBank	DrugHasTarget	DB09130	P02656
drugbank.DB09130		APOD	DrugBank	DrugHasTarget	DB09130	P05090
drugbank.DB09130		APOE	DrugBank	DrugHasTarget	DB09130	P02649
drugbank.DB09130		APOH	DrugBank	DrugHasTarget	DB09130	P02749
drugbank.DB09130		AZGP1	DrugBank	DrugHasTarget	DB09130	P25311
drugbank.DB09130		C1QC	DrugBank	DrugHasTarget	DB09130	P02747
drugbank.DB09130		C1S	DrugBank	DrugHasTarget	DB09130	P09871
drugbank.DB09130		C3	DrugBank	DrugHasTarget	DB09130	P01024
drugbank.DB09130		C4B	DrugBank	DrugHasTarget	DB09130	P0C0L5
drugbank.DB09130		C4BPA	DrugBank	DrugHasTarget	DB09130	P04003
drugbank.DB09130		C5	DrugBank	DrugHasTarget	DB09130	P01031
drugbank.DB09130		C8B	DrugBank	DrugHasTarget	DB09130	P07358
drugbank.DB09130		C9	DrugBank	DrugHasTarget	DB09130	P02748
drugbank.DB09130		CFH	DrugBank	DrugHasTarget	DB09130	P08603
drugbank.DB09130		CFI	DrugBank	DrugHasTarget	DB09130	P05156
drugbank.DB09130		CLEC3B	DrugBank	DrugHasTarget	DB09130	P05452
drugbank.DB09130		CLU	DrugBank	DrugHasTarget	DB09130	P10909
drugbank.DB09130		F2	DrugBank	DrugHasTarget	DB09130	P00734
drugbank.DB09130		C1QBP	DrugBank	DrugHasTarget	DB09130	Q07021
drugbank.DB09130		GSN	DrugBank	DrugHasTarget	DB09130	P06396
drugbank.DB09130		HBA1	DrugBank	DrugHasTarget	DB09130	P69905
drugbank.DB09130		HBB	DrugBank	DrugHasTarget	DB09130	P68871
drugbank.DB09130		CBX5	DrugBank	DrugHasTarget	DB09130	P45973
drugbank.DB09130		HPR	DrugBank	DrugHasTarget	DB09130	P00739
drugbank.DB09130		IGFALS	DrugBank	DrugHasTarget	DB09130	P35858
drugbank.DB09130		IGHG1	DrugBank	DrugHasTarget	DB09130	P01857
drugbank.DB09130		IGHG4	DrugBank	DrugHasTarget	DB09130	P01861
drugbank.DB09130		IGKV3-20	DrugBank	DrugHasTarget	DB09130	P01619
drugbank.DB09130		IGLL1	DrugBank	DrugHasTarget	DB09130	P15814
drugbank.DB09130		ITIH2	DrugBank	DrugHasTarget	DB09130	P19823
drugbank.DB09130		KNG1	DrugBank	DrugHasTarget	DB09130	P01042
drugbank.DB09130		KRT1	DrugBank	DrugHasTarget	DB09130	P04264
drugbank.DB09130		KRT10	DrugBank	DrugHasTarget	DB09130	P13645
drugbank.DB09130		KRT2	DrugBank	DrugHasTarget	DB09130	P35908
drugbank.DB09130		KRT9	DrugBank	DrugHasTarget	DB09130	P35527
drugbank.DB09130		LRG1	DrugBank	DrugHasTarget	DB09130	P02750
drugbank.DB09130		LUM	DrugBank	DrugHasTarget	DB09130	P51884
drugbank.DB09130		PGLYRP2	DrugBank	DrugHasTarget	DB09130	Q96PD5
drugbank.DB09130		PLG	DrugBank	DrugHasTarget	DB09130	P00747
drugbank.DB09130		PON1	DrugBank	DrugHasTarget	DB09130	P27169
drugbank.DB09130		PPBP	DrugBank	DrugHasTarget	DB09130	P02775
drugbank.DB09130		SERPINA1	DrugBank	DrugHasTarget	DB09130	P01009
drugbank.DB09130		SERPINA4	DrugBank	DrugHasTarget	DB09130	P29622
drugbank.DB09130		SERPINA6	DrugBank	DrugHasTarget	DB09130	P08185
drugbank.DB09130		SERPINA7	DrugBank	DrugHasTarget	DB09130	P05543
drugbank.DB09130		SERPINC1	DrugBank	DrugHasTarget	DB09130	P01008
drugbank.DB09130		SERPIND1	DrugBank	DrugHasTarget	DB09130	P05546
drugbank.DB09130		SERPINF1	DrugBank	DrugHasTarget	DB09130	P36955
drugbank.DB09130		SERPINF2	DrugBank	DrugHasTarget	DB09130	P08697
drugbank.DB09130		SERPING1	DrugBank	DrugHasTarget	DB09130	P05155
drugbank.DB09130		TTR	DrugBank	DrugHasTarget	DB09130	P02766
drugbank.DB09130		VTN	DrugBank	DrugHasTarget	DB09130	P04004
drugbank.DB09130	cofactor	APLP1	DrugBank	DrugHasTarget	DB09130	P51693
drugbank.DB09131		PROC	DrugBank	DrugHasTarget	DB09131	P04070
drugbank.DB09131		CSTB	DrugBank	DrugHasTarget	DB09131	P04080
drugbank.DB09140	agonist;activator	MT-CO1	DrugBank	DrugHasTarget	DB09140	P00395
drugbank.DB09140	agonist;activator	NOX1	DrugBank	DrugHasTarget	DB09140	Q9Y5S8
drugbank.DB09141		F10	DrugBank	DrugHasTarget	DB09141	P00742
drugbank.DB09141		SERPINC1	DrugBank	DrugHasTarget	DB09141	P01008
drugbank.DB09147	binder	FTL	DrugBank	DrugHasTarget	DB09147	P02792
drugbank.DB09147	binder	HBA1	DrugBank	DrugHasTarget	DB09147	P69905
drugbank.DB09147	binder	HBB	DrugBank	DrugHasTarget	DB09147	P68871
drugbank.DB09151	binder	APP	DrugBank	DrugHasTarget	DB09151	P05067
drugbank.DB09166	antagonist	PTAFR	DrugBank	DrugHasTarget	DB09166	P25105
drugbank.DB09166	positive allosteric modulator	GABRA4	DrugBank	DrugHasTarget	DB09166	P48169
drugbank.DB09166	positive allosteric modulator	GABRA6	DrugBank	DrugHasTarget	DB09166	Q16445
drugbank.DB09166	positive allosteric modulator	GABRB1	DrugBank	DrugHasTarget	DB09166	P18505
drugbank.DB09166	positive allosteric modulator	GABRD	DrugBank	DrugHasTarget	DB09166	O14764
drugbank.DB09166	positive allosteric modulator	GABRE	DrugBank	DrugHasTarget	DB09166	P78334
drugbank.DB09166	positive allosteric modulator;ligand	GABRG1	DrugBank	DrugHasTarget	DB09166	Q8N1C3
drugbank.DB09166	positive allosteric modulator;ligand	GABRG3	DrugBank	DrugHasTarget	DB09166	Q99928
drugbank.DB09166	positive allosteric modulator	GABRP	DrugBank	DrugHasTarget	DB09166	O00591
drugbank.DB09166	positive allosteric modulator	GABRQ	DrugBank	DrugHasTarget	DB09166	Q9UN88
drugbank.DB09167	antagonist	HTR1A	DrugBank	DrugHasTarget	DB09167	P08908
drugbank.DB09167	antagonist	ADRA2A	DrugBank	DrugHasTarget	DB09167	P08913
drugbank.DB09167	antagonist	ADRA2C	DrugBank	DrugHasTarget	DB09167	P18825
drugbank.DB09167	antagonist	ADRA1B	DrugBank	DrugHasTarget	DB09167	P35368
drugbank.DB09167	antagonist	ADRA1D	DrugBank	DrugHasTarget	DB09167	P25100
drugbank.DB09173	agonist	OPRM1	DrugBank	DrugHasTarget	DB09173	P35372
drugbank.DB09173	agonist	OPRK1	DrugBank	DrugHasTarget	DB09173	P41145
drugbank.DB09173	agonist	OPRD1	DrugBank	DrugHasTarget	DB09173	P41143
drugbank.DB09183	inhibitor		DrugBank	DrugHasTarget	DB09183	P87764
drugbank.DB09186		SLC6A4	DrugBank	DrugHasTarget	DB09186	P31645
drugbank.DB09194	antagonist	ADRA1A	DrugBank	DrugHasTarget	DB09194	P35348
drugbank.DB09194	antagonist	ADRA1B	DrugBank	DrugHasTarget	DB09194	P35368
drugbank.DB09194	antagonist	ADRA1D	DrugBank	DrugHasTarget	DB09194	P25100
drugbank.DB09194	antagonist	ADRA2A	DrugBank	DrugHasTarget	DB09194	P08913
drugbank.DB09194	antagonist	ADRA2B	DrugBank	DrugHasTarget	DB09194	P18089
drugbank.DB09194	antagonist	ADRA2C	DrugBank	DrugHasTarget	DB09194	P18825
drugbank.DB09194	antagonist	CHRM1	DrugBank	DrugHasTarget	DB09194	P11229
drugbank.DB09194	antagonist	CHRM2	DrugBank	DrugHasTarget	DB09194	P08172
drugbank.DB09194	antagonist	CHRM3	DrugBank	DrugHasTarget	DB09194	P20309
drugbank.DB09194	antagonist	CHRM4	DrugBank	DrugHasTarget	DB09194	P08173
drugbank.DB09194	antagonist	CHRM5	DrugBank	DrugHasTarget	DB09194	P08912
drugbank.DB09194	antagonist	HTR2A	DrugBank	DrugHasTarget	DB09194	P28223
drugbank.DB09194	agonist	HTR2C	DrugBank	DrugHasTarget	DB09194	P28335
drugbank.DB09195	antagonist	HTR2A	DrugBank	DrugHasTarget	DB09195	P28223
drugbank.DB09195	antagonist	HTR2C	DrugBank	DrugHasTarget	DB09195	P28335
drugbank.DB09195	antagonist	ADRA1A	DrugBank	DrugHasTarget	DB09195	P35348
drugbank.DB09195	antagonist	ADRA1B	DrugBank	DrugHasTarget	DB09195	P35368
drugbank.DB09195	antagonist	ADRA1D	DrugBank	DrugHasTarget	DB09195	P25100
drugbank.DB09195	antagonist	ADRA2A	DrugBank	DrugHasTarget	DB09195	P08913
drugbank.DB09195	antagonist	ADRA2B	DrugBank	DrugHasTarget	DB09195	P18089
drugbank.DB09195	antagonist	ADRA2C	DrugBank	DrugHasTarget	DB09195	P18825
drugbank.DB09195	antagonist	HRH1	DrugBank	DrugHasTarget	DB09195	P35367
drugbank.DB09195	antagonist	SLC6A4	DrugBank	DrugHasTarget	DB09195	P31645
drugbank.DB09201		PPARG	DrugBank	DrugHasTarget	DB09201	P37231
drugbank.DB09202	agonist	ADRA1A	DrugBank	DrugHasTarget	DB09202	P35348
drugbank.DB09202	partial agonist	ADRA1B	DrugBank	DrugHasTarget	DB09202	P35368
drugbank.DB09202	partial agonist	ADRA1D	DrugBank	DrugHasTarget	DB09202	P25100
drugbank.DB09202	antagonist	ADRA2A	DrugBank	DrugHasTarget	DB09202	P08913
drugbank.DB09202	antagonist	ADRA2B	DrugBank	DrugHasTarget	DB09202	P18089
drugbank.DB09202	antagonist	ADRA2C	DrugBank	DrugHasTarget	DB09202	P18825
drugbank.DB09203		ADRA1A	DrugBank	DrugHasTarget	DB09203	P35348
drugbank.DB09203		ADRA1B	DrugBank	DrugHasTarget	DB09203	P35368
drugbank.DB09203		ADRA1D	DrugBank	DrugHasTarget	DB09203	P25100
drugbank.DB09204	antagonist	ADRB1	DrugBank	DrugHasTarget	DB09204	P08588
drugbank.DB09204	antagonist	ADRB2	DrugBank	DrugHasTarget	DB09204	P07550
drugbank.DB09204	antagonist	ADRA1A	DrugBank	DrugHasTarget	DB09204	P35348
drugbank.DB09204	antagonist	ADRA1B	DrugBank	DrugHasTarget	DB09204	P35368
drugbank.DB09204	antagonist	ADRA1D	DrugBank	DrugHasTarget	DB09204	P25100
drugbank.DB09205	antagonist	ADRA1A	DrugBank	DrugHasTarget	DB09205	P35348
drugbank.DB09205	antagonist	ADRA1B	DrugBank	DrugHasTarget	DB09205	P35368
drugbank.DB09205	antagonist	ADRA1D	DrugBank	DrugHasTarget	DB09205	P25100
drugbank.DB09205	antagonist	ADRA2A	DrugBank	DrugHasTarget	DB09205	P08913
drugbank.DB09205	antagonist	ADRA2B	DrugBank	DrugHasTarget	DB09205	P18089
drugbank.DB09205	antagonist	ADRA2C	DrugBank	DrugHasTarget	DB09205	P18825
drugbank.DB09207	antagonist	DRD2	DrugBank	DrugHasTarget	DB09207	P14416
drugbank.DB09207	antagonist	DRD3	DrugBank	DrugHasTarget	DB09207	P35462
drugbank.DB09207	antagonist		DrugBank	DrugHasTarget	DB09207	Q9UE69
drugbank.DB09209	antagonist	OPRM1	DrugBank	DrugHasTarget	DB09209	P35372
drugbank.DB09209	antagonist	OPRK1	DrugBank	DrugHasTarget	DB09209	P41145
drugbank.DB09209	antagonist	OPRD1	DrugBank	DrugHasTarget	DB09209	P41143
drugbank.DB09211	agonist	PTGER2	DrugBank	DrugHasTarget	DB09211	P43116
drugbank.DB09211	agonist	PTGER3	DrugBank	DrugHasTarget	DB09211	P43115
drugbank.DB09211		PTGER4	DrugBank	DrugHasTarget	DB09211	P35408
drugbank.DB09213	negative modulator	BCL2	DrugBank	DrugHasTarget	DB09213	P10415
drugbank.DB09213	modulator	THBD	DrugBank	DrugHasTarget	DB09213	P07204
drugbank.DB09213	modulator	PLAT	DrugBank	DrugHasTarget	DB09213	P00750
drugbank.DB09213	binder	FABP2	DrugBank	DrugHasTarget	DB09213	P12104
drugbank.DB09213	activator	PPARG	DrugBank	DrugHasTarget	DB09213	P37231
drugbank.DB09213	inhibitor	CFTR	DrugBank	DrugHasTarget	DB09213	P13569
drugbank.DB09213		SLC15A1	DrugBank	DrugHasTarget	DB09213	P46059
drugbank.DB09213		PPARA	DrugBank	DrugHasTarget	DB09213	Q07869
drugbank.DB09213		GP1BA	DrugBank	DrugHasTarget	DB09213	P07359
drugbank.DB09213		S100A7	DrugBank	DrugHasTarget	DB09213	P31151
drugbank.DB09215	inhibitor	PTGS1	DrugBank	DrugHasTarget	DB09215	P23219
drugbank.DB09215	inhibitor	PTGS2	DrugBank	DrugHasTarget	DB09215	P35354
drugbank.DB09217		PTGS2	DrugBank	DrugHasTarget	DB09217	P35354
drugbank.DB09220	activator	ABCC9	DrugBank	DrugHasTarget	DB09220	O60706
drugbank.DB09221	inhibitor	TNF	DrugBank	DrugHasTarget	DB09221	P01375
drugbank.DB09221	inhibitor	IL6	DrugBank	DrugHasTarget	DB09221	P05231
drugbank.DB09221	inhibitor	IL3	DrugBank	DrugHasTarget	DB09221	P08700
drugbank.DB09221	agonist	FLT1	DrugBank	DrugHasTarget	DB09221	P17948
drugbank.DB09221	agonist	NGF	DrugBank	DrugHasTarget	DB09221	P01138
drugbank.DB09221	agonist	PDGFRB	DrugBank	DrugHasTarget	DB09221	P09619
drugbank.DB09221	agonist	HSP90AA1	DrugBank	DrugHasTarget	DB09221	P07900
drugbank.DB09221	agonist	HSP90AB1	DrugBank	DrugHasTarget	DB09221	P08238
drugbank.DB09223	antagonist	DRD3	DrugBank	DrugHasTarget	DB09223	P35462
drugbank.DB09228	inhibitor	C1R	DrugBank	DrugHasTarget	DB09228	P00736
drugbank.DB09228	inhibitor	C1S	DrugBank	DrugHasTarget	DB09228	P09871
drugbank.DB09228	inhibitor	KLKB1	DrugBank	DrugHasTarget	DB09228	P03952
drugbank.DB09228	inhibitor	F12	DrugBank	DrugHasTarget	DB09228	P00748
drugbank.DB09228	inhibitor	F2	DrugBank	DrugHasTarget	DB09228	P00734
drugbank.DB09228	inhibitor	F11	DrugBank	DrugHasTarget	DB09228	P03951
drugbank.DB09228	inhibitor	PLAT	DrugBank	DrugHasTarget	DB09228	P00750
drugbank.DB09229	antagonist	CACNA1F	DrugBank	DrugHasTarget	DB09229	O60840
drugbank.DB09229	antagonist	CACNA1S	DrugBank	DrugHasTarget	DB09229	Q13698
drugbank.DB09229	agonist	ADRA1A	DrugBank	DrugHasTarget	DB09229	P35348
drugbank.DB09229	agonist	ADRA1B	DrugBank	DrugHasTarget	DB09229	P35368
drugbank.DB09229	agonist	ADRA1D	DrugBank	DrugHasTarget	DB09229	P25100
drugbank.DB09229	agonist	ADRA2A	DrugBank	DrugHasTarget	DB09229	P08913
drugbank.DB09229	agonist	ADRA2B	DrugBank	DrugHasTarget	DB09229	P18089
drugbank.DB09229	agonist	ADRA2C	DrugBank	DrugHasTarget	DB09229	P18825
drugbank.DB09230	agonist	CACNB1	DrugBank	DrugHasTarget	DB09230	Q02641
drugbank.DB09231	antagonist	CACNA1F	DrugBank	DrugHasTarget	DB09231	O60840
drugbank.DB09231	antagonist	CACNA1S	DrugBank	DrugHasTarget	DB09231	Q13698
drugbank.DB09231	antagonist	CACNB1	DrugBank	DrugHasTarget	DB09231	Q02641
drugbank.DB09231	antagonist	CACNB2	DrugBank	DrugHasTarget	DB09231	Q08289
drugbank.DB09231	antagonist	CACNB3	DrugBank	DrugHasTarget	DB09231	P54284
drugbank.DB09231	antagonist	CACNB4	DrugBank	DrugHasTarget	DB09231	O00305
drugbank.DB09231	antagonist	CACNA1A	DrugBank	DrugHasTarget	DB09231	O00555
drugbank.DB09231	antagonist	CACNA1B	DrugBank	DrugHasTarget	DB09231	Q00975
drugbank.DB09231	antagonist	CACNA1G	DrugBank	DrugHasTarget	DB09231	O43497
drugbank.DB09231	antagonist	CACNA1I	DrugBank	DrugHasTarget	DB09231	Q9P0X4
drugbank.DB09232	antagonist	CACNA1B	DrugBank	DrugHasTarget	DB09232	Q00975
drugbank.DB09232	antagonist	CACNA1F	DrugBank	DrugHasTarget	DB09232	O60840
drugbank.DB09232	antagonist	CACNA1S	DrugBank	DrugHasTarget	DB09232	Q13698
drugbank.DB09232	antagonist	CACNB1	DrugBank	DrugHasTarget	DB09232	Q02641
drugbank.DB09232	antagonist	CACNB2	DrugBank	DrugHasTarget	DB09232	Q08289
drugbank.DB09232	antagonist	CACNB3	DrugBank	DrugHasTarget	DB09232	P54284
drugbank.DB09232	antagonist	CACNB4	DrugBank	DrugHasTarget	DB09232	O00305
drugbank.DB09232	antagonist	CACNA1A	DrugBank	DrugHasTarget	DB09232	O00555
drugbank.DB09235	antagonist	CACNA1I	DrugBank	DrugHasTarget	DB09235	Q9P0X4
drugbank.DB09236	antagonist	CACNA1F	DrugBank	DrugHasTarget	DB09236	O60840
drugbank.DB09236	antagonist	CACNA1S	DrugBank	DrugHasTarget	DB09236	Q13698
drugbank.DB09236	antagonist	CACNB1	DrugBank	DrugHasTarget	DB09236	Q02641
drugbank.DB09236	antagonist	CACNB2	DrugBank	DrugHasTarget	DB09236	Q08289
drugbank.DB09236	antagonist	CACNB3	DrugBank	DrugHasTarget	DB09236	P54284
drugbank.DB09236	antagonist	CACNB4	DrugBank	DrugHasTarget	DB09236	O00305
drugbank.DB09236	antagonist	CACNA1A	DrugBank	DrugHasTarget	DB09236	O00555
drugbank.DB09237	agonist	NOS3	DrugBank	DrugHasTarget	DB09237	P29474
drugbank.DB09237	agonist	NOS2	DrugBank	DrugHasTarget	DB09237	P35228
drugbank.DB09238	blocker	CACNA1F	DrugBank	DrugHasTarget	DB09238	O60840
drugbank.DB09238	blocker	CACNA1S	DrugBank	DrugHasTarget	DB09238	Q13698
drugbank.DB09238	blocker	CACNB1	DrugBank	DrugHasTarget	DB09238	Q02641
drugbank.DB09238	blocker	CACNB2	DrugBank	DrugHasTarget	DB09238	Q08289
drugbank.DB09238	blocker	CACNB3	DrugBank	DrugHasTarget	DB09238	P54284
drugbank.DB09238	blocker	CACNB4	DrugBank	DrugHasTarget	DB09238	O00305
drugbank.DB09238	blocker	CACNA1A	DrugBank	DrugHasTarget	DB09238	O00555
drugbank.DB09238	blocker	CACNA1G	DrugBank	DrugHasTarget	DB09238	O43497
drugbank.DB09238	blocker	CACNA1H	DrugBank	DrugHasTarget	DB09238	O95180
drugbank.DB09238	blocker	CACNA1I	DrugBank	DrugHasTarget	DB09238	Q9P0X4
drugbank.DB09239	antagonist	ADRA1A	DrugBank	DrugHasTarget	DB09239	P35348
drugbank.DB09241	inhibitor	GUCY1A2	DrugBank	DrugHasTarget	DB09241	P33402
drugbank.DB09241	inhibitor	NOS1	DrugBank	DrugHasTarget	DB09241	P29475
drugbank.DB09244	antagonist	HTR1A	DrugBank	DrugHasTarget	DB09244	P08908
drugbank.DB09244	antagonist	ADRA2A	DrugBank	DrugHasTarget	DB09244	P08913
drugbank.DB09256	inhibitor	TYMS	DrugBank	DrugHasTarget	DB09256	P04818
drugbank.DB09258	antagonist	F10	DrugBank	DrugHasTarget	DB09258	P00742
drugbank.DB09258	antagonist	SERPINC1	DrugBank	DrugHasTarget	DB09258	P01008
drugbank.DB09258	antagonist	SERPIND1	DrugBank	DrugHasTarget	DB09258	P05546
drugbank.DB09262	antagonist	CHRM2	DrugBank	DrugHasTarget	DB09262	P08172
drugbank.DB09266	ligand	MRC1	DrugBank	DrugHasTarget	DB09266	P22897
drugbank.DB09270	cofactor	NDUFV3	DrugBank	DrugHasTarget	DB09270	P56181
drugbank.DB09270	cofactor	SDHA	DrugBank	DrugHasTarget	DB09270	P31040
drugbank.DB09273	inhibitor	PDE2A	DrugBank	DrugHasTarget	DB09273	Q8IW54
drugbank.DB09273	antagonist	ADORA2A	DrugBank	DrugHasTarget	DB09273	P29274
drugbank.DB09273	agonist	ADRB2	DrugBank	DrugHasTarget	DB09273	P07550
drugbank.DB09274	inhibitor		DrugBank	DrugHasTarget	DB09274	P04926
drugbank.DB09275	antagonist		DrugBank	DrugHasTarget	DB09275	O25926
drugbank.DB09282	agonist	GUCY1A2	DrugBank	DrugHasTarget	DB09282	P33402
drugbank.DB09283	antagonist	PDGFRB	DrugBank	DrugHasTarget	DB09283	P09619
drugbank.DB09283	inhibitor	PDE1A	DrugBank	DrugHasTarget	DB09283	P54750
drugbank.DB09283	inhibitor	PDE1B	DrugBank	DrugHasTarget	DB09283	Q01064
drugbank.DB09283	inhibitor	PDE1C	DrugBank	DrugHasTarget	DB09283	Q14123
drugbank.DB09283	inhibitor	PDE10A	DrugBank	DrugHasTarget	DB09283	Q9Y233
